id,remitente,asunto,contenido,enlaces,adjuntos,label
2039,banca.en.linea@ci-bank.com,Estado de cuenta disponible,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",,movimientos.csv,ham
2040,no-reply@banregio.com,Actualización de datos completada,Confirmamos el pago por $1982.95 de tu tarjeta terminación ****5357.,https://www.inbursa.com/,comprobante_pago.pdf,ham
2041,identidad@bancoppel-verify.io,Verifica tu identidad para evitar suspensión,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://santander-identidad.info/update,,spam
2042,seguridad@santander.com.mx,Notificación de acceso desde nuevo dispositivo,Tu estado de cuenta de octubre ya está disponible en banca en línea.,https://www.cibanco.com/,,ham
2043,banca.en.linea@banregio.com,Estado de cuenta disponible,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",,,ham
2044,soporte@banregio-seguro.su,Comprueba tu dispositivo para continuar,Inicia sesión para activar tu bonificación.,http://short.url/secure-pay,factura.zip,spam
2045,notificaciones@bbva.mx,Estado de cuenta disponible,Has recibido una transferencia por $2763.53 de María López.,https://www.hsbc.com.mx/,,ham
2046,seguridad@santander.com.mx,Notificación de acceso desde nuevo dispositivo,La domiciliación por $5760.70 se aplicó a tu cuenta ****5881.,https://www.banregio.com/,comprobante_pago.pdf,ham
2047,estado.cuenta@bancoppel.com,Aviso de domiciliación ejecutada,Se actualizó tu información de contacto correctamente.,https://www.cibanco.com/,,ham
2048,noreply@bancoppel-verify.io,Comprueba tu dispositivo para continuar,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,acuse.rar,spam
2049,tokens@bancoppel.com,Actualización de datos completada,Tu código de verificación es 453197. No lo compartas con nadie.,https://www.afirme.com/,aviso_domiciliacion.pdf,ham
2050,pagos@bancoppel.com,Transferencia recibida,Tu código de verificación es 669238. No lo compartas con nadie.,,comprobante_pago.pdf,ham
2051,alertas@bbva.mx,Aviso de domiciliación ejecutada,Se registró un cargo por $11852.28 en comercio SPOTIFY el 6 de enero.,,,ham
2052,noreply@secure-bancoazteca.mx-account.org,Tu cuenta será cerrada en 24 horas,Valida tu token para mantener activa la banca móvil.,http://bbva.mx-login.safe-verify.com/ingreso,comprobante.html,spam
2053,alertas@banorte.com,Recordatorio de corte de tarjeta,Tu estado de cuenta de marzo ya está disponible en banca en línea.,https://www.afirme.com/,aviso_domiciliacion.pdf,ham
2054,seguridad@afirme.com,Notificación de acceso desde nuevo dispositivo,Se actualizó tu información de contacto correctamente.,https://www.cibanco.com/,estado_cuenta.pdf,ham
2055,soporte@ci-bank.com,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",https://www.citibanamex.com/,estado_cuenta.pdf,ham
2056,banca.en.linea@bancoazteca.com.mx,Tu tarjeta está lista para entrega,Has recibido una transferencia por $4133.01 de Carlos Ruiz.,https://www.bancoazteca.com.mx/,movimientos.csv,ham
2057,help-desk@citibanamex-verifica.net,"Actividad inusual, valida tu sesión",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://hsbc-proteccion.top/session,token_instalador.exe,spam
2058,soporte@banregio.com,Código de verificación de un solo uso,Confirmamos el pago por $7042.64 de tu tarjeta terminación ****4186.,,ticket_pago.pdf,ham
2059,seguridad@bancoppel-verify.io,"Pago rechazado, actualiza tu método",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://citibanamex-verifica.net/auth,token_instalador.exe,spam
2060,actualizacion@bbva-seguridad.mx.co,Bloqueo temporal de tu cuenta,Se requiere un pago único administrativo para liberar tu paquete.,http://bbva-seguridad.mx.co/login,app_seguridad.apk,spam
2061,identidad@citibanamex-verifica.net,Verifica tu identidad para evitar suspensión,Confirma tu información y actualiza tus preguntas de seguridad.,http://banorte-alerta.support/verify,acuse.rar,spam
2062,soporte@citibanamex-verifica.net,Actualiza tu token de seguridad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://bit.ly/banco-verify-123,app_seguridad.apk,spam
2063,no-reply@banorte.com,Compra con tarjeta terminación ****8438,Tu código de verificación es 352096. No lo compartas con nadie.,https://www.scotiabank.com.mx/,ticket_pago.pdf,ham
2064,soporte@santander-identidad.info,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://banorte-alerta.support/verify,comprobante.html,spam
2065,noreply@bbva-seguridad.mx.co,Comprueba tu dispositivo para continuar,Confirma tu información y actualiza tus preguntas de seguridad.,http://hsbc-proteccion.top/session,factura.zip,spam
2066,alertas@inbursa.com,Compra con tarjeta terminación ****0591,Tu tarjeta terminación ****0591 está lista en la sucursal seleccionada.,https://www.banbajio.com/,comprobante_pago.pdf,ham
2067,estado.cuenta@bancoazteca.com.mx,Confirmación de pago de tarjeta,Tu tarjeta terminación ****8335 está lista en la sucursal seleccionada.,https://www.cibanco.com/,estado_cuenta.pdf,ham
2068,bloqueo@banregio-seguro.su,Actualiza tu token de seguridad,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://secure-bancoazteca.mx-account.org/confirm,acuse.rar,spam
2069,estado.cuenta@banorte.com,Estado de cuenta disponible,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.banorte.com/,,ham
2070,soporte@banregio-seguro.su,"Pago rechazado, actualiza tu método",Actualiza tu método de pago para evitar cargos adicionales.,http://hsbc-proteccion.top/session,,spam
2071,estado.cuenta@afirme.com,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,https://www.bancoazteca.com.mx/,comprobante_pago.pdf,ham
2072,servicio.cliente@santander.com.mx,Código de verificación de un solo uso,Se registró un cargo por $3637.04 en comercio SPOTIFY el 20 de marzo.,,movimientos.csv,ham
2073,reintegro@santander-identidad.info,Verifica tu identidad para evitar suspensión,Inicia sesión para activar tu bonificación.,http://bit.ly/banco-verify-123,factura.zip,spam
2074,reembolso@bbva.mx-login.safe-verify.com,"Reembolso disponible, confirma tus datos",Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva-seguridad.mx.co/login,app_seguridad.apk,spam
2075,estado.cuenta@scotiabank.com.mx,Alerta de movimiento en tu cuenta,Tu estado de cuenta de agosto ya está disponible en banca en línea.,https://www.bancoppel.com/,ticket_pago.pdf,ham
2076,banca.en.linea@bancoppel.com,Actualización de datos completada,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",https://www.citibanamex.com/,estado_cuenta.pdf,ham
2077,notificaciones@hsbc.com.mx,Tu tarjeta está lista para entrega,Has recibido una transferencia por $11083.26 de Luis García.,https://www.banregio.com/,aviso_domiciliacion.pdf,ham
2078,seguridad@inbursa.com,Tu tarjeta está lista para entrega,Tu código de verificación es 519658. No lo compartas con nadie.,,movimientos.csv,ham
2079,soporte@afirme.com,Aviso de domiciliación ejecutada,Confirmamos el pago por $980.01 de tu tarjeta terminación ****5578.,,aviso_domiciliacion.pdf,ham
2080,alertas@inbursa.com,Compra con tarjeta terminación ****2554,Tu estado de cuenta de diciembre ya está disponible en banca en línea.,,,ham
2081,help-desk@hsbc-proteccion.top,"Reembolso disponible, confirma tus datos",Valida tu token para mantener activa la banca móvil.,http://bbva.mx-login.safe-verify.com/ingreso,,spam
2082,verificacion@scotiabank-reclamos.me,"Reembolso disponible, confirma tus datos",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
2083,identidad@azteca-ayuda.cc,"Reembolso disponible, confirma tus datos",Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva-seguridad.mx.co/login,token_instalador.exe,spam
2084,verificacion@azteca-ayuda.cc,Bloqueo temporal de tu cuenta,Actualiza tu método de pago para evitar cargos adicionales.,,app_seguridad.apk,spam
2085,seguridad@citibanamex-verifica.net,Actualiza tu token de seguridad,Detectamos accesos extraños. Restablece tu contraseña ahora.,,comprobante.html,spam
2086,pagos@bbva.mx,Transferencia recibida,Tu tarjeta terminación ****2118 está lista en la sucursal seleccionada.,,movimientos.csv,ham
2087,pagos@bancoppel.com,Tu tarjeta está lista para entrega,La transferencia programada para 4 de noviembre quedó registrada.,https://www.santander.com.mx/,estado_cuenta.pdf,ham
2088,identidad@bbva-seguridad.mx.co,"Reembolso disponible, confirma tus datos",Confirma tu información y actualiza tus preguntas de seguridad.,http://short.url/secure-pay,factura.zip,spam
2089,no-reply@citibanamex.com,Confirmación de pago de tarjeta,Confirmamos el pago por $8801.05 de tu tarjeta terminación ****1256.,https://www.citibanamex.com/,comprobante_pago.pdf,ham
2090,alerta@banregio-seguro.su,Verifica tu identidad para evitar suspensión,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,,app_seguridad.apk,spam
2091,noreply@banorte-alerta.support,Actualiza tu token de seguridad,Inicia sesión para activar tu bonificación.,http://short.url/secure-pay,acuse.rar,spam
2092,verificacion@secure-bancoazteca.mx-account.org,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesión y verifica aquí.",http://santander-identidad.info/update,comprobante.html,spam
2093,reembolso@banregio-seguro.su,Confirma tarjeta terminación ****4803,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://banorte-alerta.support/verify,acuse.rar,spam
2094,noreply@azteca-ayuda.cc,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://santander-identidad.info/update,factura.zip,spam
2095,alerta@banamex.mx.reintegro.live,Actualiza tu token de seguridad,Inicia sesión para activar tu bonificación.,http://hsbc-proteccion.top/session,,spam
2096,actualizacion@bancoppel-verify.io,"Reembolso disponible, confirma tus datos",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://banorte-alerta.support/verify,factura.zip,spam
2097,identidad@secure-bancoazteca.mx-account.org,Actualiza tu token de seguridad,Detectamos accesos extraños. Restablece tu contraseña ahora.,,acuse.rar,spam
2098,comunicaciones@banbajio.com,Tu tarjeta está lista para entrega,Has recibido una transferencia por $5986.31 de Sofía Hernández.,,movimientos.csv,ham
2099,notificaciones@citibanamex.com,Notificación de acceso desde nuevo dispositivo,Tu estado de cuenta de julio ya está disponible en banca en línea.,,,ham
2100,banca.en.linea@banorte.com,Actualización de datos completada,Se actualizó tu información de contacto correctamente.,https://www.banregio.com/,estado_cuenta.pdf,ham
2101,comunicaciones@santander.com.mx,Alerta de movimiento en tu cuenta,Se actualizó tu información de contacto correctamente.,,,ham
2102,verificacion@banamex.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,Actualiza tu método de pago para evitar cargos adicionales.,,factura.zip,spam
2103,estado.cuenta@afirme.com,Transferencia recibida,Se actualizó tu información de contacto correctamente.,https://www.cibanco.com/,aviso_domiciliacion.pdf,ham
2104,identidad@scotiabank-reclamos.me,Tu cuenta será cerrada en 24 horas,Valida tu token para mantener activa la banca móvil.,http://hsbc-proteccion.top/session,token_instalador.exe,spam
2105,alerta@santander-identidad.info,Recibe bonificación por lealtad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://bit.ly/banco-verify-123,app_seguridad.apk,spam
2106,estado.cuenta@ci-bank.com,Compra con tarjeta terminación ****5280,Tu código de verificación es 675186. No lo compartas con nadie.,https://www.afirme.com/,movimientos.csv,ham
2107,reintegro@scotiabank-reclamos.me,Comprueba tu dispositivo para continuar,Se requiere un pago único administrativo para liberar tu paquete.,http://short.url/secure-pay,,spam
2108,soporte@santander.com.mx,Tu tarjeta está lista para entrega,Tu código de verificación es 892048. No lo compartas con nadie.,https://www.banorte.com/,,ham
2109,seguridad@azteca-ayuda.cc,"Actividad inusual, valida tu sesión",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://santander-identidad.info/update,app_seguridad.apk,spam
2110,servicio.cliente@ci-bank.com,Compra con tarjeta terminación ****1276,Tu código de verificación es 374539. No lo compartas con nadie.,https://www.bbva.mx/,ticket_pago.pdf,ham
2111,alerta@azteca-ayuda.cc,Tu cuenta será cerrada en 24 horas,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,,comprobante.html,spam
2112,pagos@scotiabank.com.mx,Recordatorio de corte de tarjeta,"Detectamos un inicio de sesión desde Monterrey. Si fuiste tú, ignora este mensaje.",,aviso_domiciliacion.pdf,ham
2113,no-reply@ci-bank.com,Código de verificación de un solo uso,Se actualizó tu información de contacto correctamente.,,,ham
2114,bloqueo@scotiabank-reclamos.me,Tu cuenta será cerrada en 24 horas,Confirma tu información y actualiza tus preguntas de seguridad.,http://short.url/secure-pay,token_instalador.exe,spam
2115,help-desk@citibanamex-verifica.net,"Reembolso disponible, confirma tus datos",Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://banorte-alerta.support/verify,app_seguridad.apk,spam
2116,soporte@bancoppel-verify.io,Comprueba tu dispositivo para continuar,"Para evitar el cierre, inicia sesión y verifica aquí.",http://bit.ly/banco-verify-123,comprobante.html,spam
2117,seguridad@hsbc.com.mx,Confirmación de pago de tarjeta,Se registró un cargo por $9965.88 en comercio SPOTIFY el 6 de marzo.,https://www.cibanco.com/,ticket_pago.pdf,ham
2118,identidad@banorte-alerta.support,"Pago rechazado, actualiza tu método",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://santander-identidad.info/update,app_seguridad.apk,spam
2119,noreply@azteca-ayuda.cc,Verifica tu identidad para evitar suspensión,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://bit.ly/banco-verify-123,app_seguridad.apk,spam
2120,identidad@secure-bancoazteca.mx-account.org,Verifica tu identidad para evitar suspensión,Valida tu token para mantener activa la banca móvil.,http://hsbc-proteccion.top/session,,spam
2121,tokens@banregio.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,,movimientos.csv,ham
2122,bloqueo@bbva.mx-login.safe-verify.com,Comprueba tu dispositivo para continuar,"Para evitar el cierre, inicia sesión y verifica aquí.",http://bbva.mx-login.safe-verify.com/ingreso,token_instalador.exe,spam
2123,identidad@hsbc-proteccion.top,"Reembolso disponible, confirma tus datos",Actualiza tu método de pago para evitar cargos adicionales.,http://bit.ly/banco-verify-123,token_instalador.exe,spam
2124,alertas@inbursa.com,Confirmación de pago de tarjeta,Tu tarjeta terminación ****1589 está lista en la sucursal seleccionada.,https://www.inbursa.com/,estado_cuenta.pdf,ham
2125,help-desk@banamex.mx.reintegro.live,Recibe bonificación por lealtad,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bit.ly/banco-verify-123,,spam
2126,alertas@scotiabank.com.mx,Tu tarjeta está lista para entrega,Se registró un cargo por $2213.88 en comercio AMAZON el 19 de enero.,https://www.inbursa.com/,estado_cuenta.pdf,ham
2127,seguridad@ci-bank.com,Actualización de datos completada,Se registró un cargo por $2682.20 en comercio NETFLIX el 8 de diciembre.,https://www.afirme.com/,estado_cuenta.pdf,ham
2128,help-desk@banregio-seguro.su,Recibe bonificación por lealtad,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://banorte-alerta.support/verify,acuse.rar,spam
2129,alertas@bancoazteca.com.mx,Programación de transferencia exitosa,Tu código de verificación es 758002. No lo compartas con nadie.,https://www.santander.com.mx/,ticket_pago.pdf,ham
2130,seguridad@citibanamex.com,Alerta de movimiento en tu cuenta,Se registró un cargo por $2363.78 en comercio CFE el 11 de septiembre.,https://www.bancoazteca.com.mx/,aviso_domiciliacion.pdf,ham
2131,alertas@banbajio.com,Estado de cuenta disponible,Se registró un cargo por $11160.67 en comercio CFE el 20 de marzo.,https://www.santander.com.mx/,,ham
2132,estado.cuenta@banbajio.com,Estado de cuenta disponible,Tu tarjeta terminación ****2826 está lista en la sucursal seleccionada.,,estado_cuenta.pdf,ham
2133,alertas@bbva.mx,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****8657 está lista en la sucursal seleccionada.,,estado_cuenta.pdf,ham
2134,seguridad@citibanamex-verifica.net,Bloqueo temporal de tu cuenta,Inicia sesión para activar tu bonificación.,http://banorte-alerta.support/verify,comprobante.html,spam
2135,estado.cuenta@banregio.com,Código de verificación de un solo uso,Has recibido una transferencia por $311.85 de Ana Torres.,,movimientos.csv,ham
2136,help-desk@scotiabank-reclamos.me,Acceso no reconocido. Restablece tu contraseña,Se requiere un pago único administrativo para liberar tu paquete.,http://bit.ly/banco-verify-123,acuse.rar,spam
2137,help-desk@hsbc-proteccion.top,Verifica tu identidad para evitar suspensión,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://bbva.mx-login.safe-verify.com/ingreso,token_instalador.exe,spam
2138,noreply@santander-identidad.info,Acceso no reconocido. Restablece tu contraseña,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://short.url/secure-pay,acuse.rar,spam
2139,alertas@inbursa.com,Alerta de movimiento en tu cuenta,Tu estado de cuenta de agosto ya está disponible en banca en línea.,,ticket_pago.pdf,ham
2140,alerta@banorte-alerta.support,"Reembolso disponible, confirma tus datos",Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva-seguridad.mx.co/login,app_seguridad.apk,spam
2141,no-reply@santander.com.mx,Estado de cuenta disponible,La transferencia programada para 23 de octubre quedó registrada.,https://www.cibanco.com/,aviso_domiciliacion.pdf,ham
2142,reembolso@secure-bancoazteca.mx-account.org,"Actividad inusual, valida tu sesión",Se requiere un pago único administrativo para liberar tu paquete.,http://hsbc-proteccion.top/session,acuse.rar,spam
2143,pagos@banbajio.com,Notificación de acceso desde nuevo dispositivo,La domiciliación por $3303.62 se aplicó a tu cuenta ****9566.,https://www.banbajio.com/,estado_cuenta.pdf,ham
2144,banca.en.linea@inbursa.com,Compra con tarjeta terminación ****9418,Tu tarjeta terminación ****9418 está lista en la sucursal seleccionada.,,movimientos.csv,ham
2145,seguridad@scotiabank-reclamos.me,Bloqueo temporal de tu cuenta,Confirma tu información y actualiza tus preguntas de seguridad.,http://santander-identidad.info/update,token_instalador.exe,spam
2146,soporte@ci-bank.com,Tu tarjeta está lista para entrega,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",https://www.scotiabank.com.mx/,,ham
2147,pagos@banbajio.com,Confirmación de pago de tarjeta,Tu tarjeta terminación ****3143 está lista en la sucursal seleccionada.,https://www.banregio.com/,estado_cuenta.pdf,ham
2148,alerta@citibanamex-verifica.net,Tu cuenta será cerrada en 24 horas,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://bbva.mx-login.safe-verify.com/ingreso,factura.zip,spam
2149,alertas@banbajio.com,Código de verificación de un solo uso,Tu tarjeta terminación ****8532 está lista en la sucursal seleccionada.,https://www.hsbc.com.mx/,ticket_pago.pdf,ham
2150,tokens@hsbc.com.mx,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,,movimientos.csv,ham
2151,actualizacion@secure-bancoazteca.mx-account.org,Actualiza tu token de seguridad,Valida tu token para mantener activa la banca móvil.,http://bbva.mx-login.safe-verify.com/ingreso,app_seguridad.apk,spam
2152,identidad@azteca-ayuda.cc,Recibe bonificación por lealtad,Actualiza tu método de pago para evitar cargos adicionales.,http://santander-identidad.info/update,,spam
2153,noreply@bancoppel-verify.io,"Reembolso disponible, confirma tus datos","Para evitar el cierre, inicia sesión y verifica aquí.",http://short.url/secure-pay,,spam
2154,verificacion@scotiabank-reclamos.me,Actualiza tu token de seguridad,Confirma tu información y actualiza tus preguntas de seguridad.,http://citibanamex-verifica.net/auth,comprobante.html,spam
2155,pagos@banbajio.com,Compra con tarjeta terminación ****2762,La domiciliación por $9975.72 se aplicó a tu cuenta ****2762.,https://www.cibanco.com/,comprobante_pago.pdf,ham
2156,help-desk@bbva-seguridad.mx.co,Verifica tu identidad para evitar suspensión,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,factura.zip,spam
2157,alerta@bbva.mx-login.safe-verify.com,Recibe bonificación por lealtad,Actualiza tu método de pago para evitar cargos adicionales.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
2158,reintegro@bbva.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Valida tu token para mantener activa la banca móvil.,,,spam
2159,pagos@bbva.mx,Confirmación de pago de tarjeta,Se registró un cargo por $6375.52 en comercio NETFLIX el 4 de diciembre.,https://www.banregio.com/,,ham
2160,comunicaciones@citibanamex.com,Compra con tarjeta terminación ****1595,Tu código de verificación es 883836. No lo compartas con nadie.,https://www.banbajio.com/,estado_cuenta.pdf,ham
2161,servicio.cliente@bancoazteca.com.mx,Alerta de movimiento en tu cuenta,"Detectamos un inicio de sesión desde Toluca. Si fuiste tú, ignora este mensaje.",https://www.scotiabank.com.mx/,estado_cuenta.pdf,ham
2162,verificacion@banregio-seguro.su,Comprueba tu dispositivo para continuar,Confirma tu información y actualiza tus preguntas de seguridad.,http://santander-identidad.info/update,acuse.rar,spam
2163,comunicaciones@scotiabank.com.mx,Transferencia recibida,La transferencia programada para 19 de septiembre quedó registrada.,https://www.bancoazteca.com.mx/,ticket_pago.pdf,ham
2164,seguridad@bbva-seguridad.mx.co,Verifica tu identidad para evitar suspensión,Inicia sesión para activar tu bonificación.,http://bbva.mx-login.safe-verify.com/ingreso,app_seguridad.apk,spam
2165,notificaciones@bancoazteca.com.mx,Compra con tarjeta terminación ****8221,La domiciliación por $1015.24 se aplicó a tu cuenta ****8221.,,aviso_domiciliacion.pdf,ham
2166,soporte@citibanamex-verifica.net,Recibe bonificación por lealtad,Valida tu token para mantener activa la banca móvil.,http://bbva-seguridad.mx.co/login,token_instalador.exe,spam
2167,banca.en.linea@afirme.com,Actualización de datos completada,Confirmamos el pago por $857.11 de tu tarjeta terminación ****4099.,https://www.hsbc.com.mx/,ticket_pago.pdf,ham
2168,soporte@ci-bank.com,Código de verificación de un solo uso,"Detectamos un inicio de sesión desde Monterrey. Si fuiste tú, ignora este mensaje.",https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
2169,seguridad@bbva-seguridad.mx.co,Comprueba tu dispositivo para continuar,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://banorte-alerta.support/verify,,spam
2170,noreply@banamex.mx.reintegro.live,"Pago rechazado, actualiza tu método","Para evitar el cierre, inicia sesión y verifica aquí.",http://hsbc-proteccion.top/session,,spam
2171,help-desk@secure-bancoazteca.mx-account.org,"Reembolso disponible, confirma tus datos",Actualiza tu método de pago para evitar cargos adicionales.,http://bbva-seguridad.mx.co/login,acuse.rar,spam
2172,identidad@banorte-alerta.support,Bloqueo temporal de tu cuenta,Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva.mx-login.safe-verify.com/ingreso,acuse.rar,spam
2173,banca.en.linea@ci-bank.com,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde Puebla. Si fuiste tú, ignora este mensaje.",https://www.afirme.com/,aviso_domiciliacion.pdf,ham
2174,actualizacion@scotiabank-reclamos.me,"Actividad inusual, valida tu sesión",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://bit.ly/banco-verify-123,factura.zip,spam
2175,verificacion@citibanamex-verifica.net,Actualiza tu token de seguridad,Se requiere un pago único administrativo para liberar tu paquete.,http://hsbc-proteccion.top/session,factura.zip,spam
2176,alerta@banregio-seguro.su,Actualiza tu token de seguridad,"Para evitar el cierre, inicia sesión y verifica aquí.",http://citibanamex-verifica.net/auth,factura.zip,spam
2177,reembolso@bbva.mx-login.safe-verify.com,Recibe bonificación por lealtad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://bit.ly/banco-verify-123,acuse.rar,spam
2178,tokens@scotiabank.com.mx,Compra con tarjeta terminación ****8859,Se actualizó tu información de contacto correctamente.,https://www.bbva.mx/,comprobante_pago.pdf,ham
2179,estado.cuenta@hsbc.com.mx,Transferencia recibida,Has recibido una transferencia por $4178.87 de Carlos Ruiz.,https://www.bancoppel.com/,,ham
2180,comunicaciones@bancoazteca.com.mx,Notificación de acceso desde nuevo dispositivo,Has recibido una transferencia por $10334.54 de Ana Torres.,https://www.inbursa.com/,movimientos.csv,ham
2181,bloqueo@azteca-ayuda.cc,Tu cuenta será cerrada en 24 horas,Inicia sesión para activar tu bonificación.,http://bbva-seguridad.mx.co/login,factura.zip,spam
2182,comunicaciones@banbajio.com,Aviso de domiciliación ejecutada,Tu estado de cuenta de febrero ya está disponible en banca en línea.,https://www.bbva.mx/,movimientos.csv,ham
2183,reembolso@banorte-alerta.support,"Actividad inusual, valida tu sesión",Inicia sesión para activar tu bonificación.,,comprobante.html,spam
2184,noreply@banregio-seguro.su,Tu cuenta será cerrada en 24 horas,Actualiza tu método de pago para evitar cargos adicionales.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
2185,comunicaciones@santander.com.mx,Compra con tarjeta terminación ****9137,Tu tarjeta terminación ****9137 está lista en la sucursal seleccionada.,https://www.inbursa.com/,movimientos.csv,ham
2186,comunicaciones@hsbc.com.mx,Notificación de acceso desde nuevo dispositivo,Tu código de verificación es 508870. No lo compartas con nadie.,https://www.banorte.com/,comprobante_pago.pdf,ham
2187,servicio.cliente@citibanamex.com,Programación de transferencia exitosa,Tu código de verificación es 469107. No lo compartas con nadie.,https://www.banregio.com/,,ham
2188,comunicaciones@bancoppel.com,Alerta de movimiento en tu cuenta,Has recibido una transferencia por $5943.44 de Juan Pérez.,https://www.bancoazteca.com.mx/,movimientos.csv,ham
2189,seguridad@bbva-seguridad.mx.co,"Actividad inusual, valida tu sesión",Valida tu token para mantener activa la banca móvil.,http://hsbc-proteccion.top/session,factura.zip,spam
2190,reintegro@bancoppel-verify.io,"Reembolso disponible, confirma tus datos",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://banorte-alerta.support/verify,token_instalador.exe,spam
2191,estado.cuenta@banorte.com,Transferencia recibida,Tu código de verificación es 309494. No lo compartas con nadie.,https://www.hsbc.com.mx/,aviso_domiciliacion.pdf,ham
2192,verificacion@hsbc-proteccion.top,Confirma tarjeta terminación ****4442,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,comprobante.html,spam
2193,noreply@banorte-alerta.support,"Reembolso disponible, confirma tus datos",Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://short.url/secure-pay,token_instalador.exe,spam
2194,servicio.cliente@banbajio.com,Compra con tarjeta terminación ****2889,Has recibido una transferencia por $466.16 de Juan Pérez.,https://www.inbursa.com/,aviso_domiciliacion.pdf,ham
2195,alertas@citibanamex.com,Aviso de domiciliación ejecutada,Tu código de verificación es 540985. No lo compartas con nadie.,https://www.bbva.mx/,estado_cuenta.pdf,ham
2196,tokens@bancoazteca.com.mx,Compra con tarjeta terminación ****4047,Tu estado de cuenta de septiembre ya está disponible en banca en línea.,https://www.bancoazteca.com.mx/,movimientos.csv,ham
2197,tokens@bancoazteca.com.mx,Estado de cuenta disponible,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",,movimientos.csv,ham
2198,reintegro@bancoppel-verify.io,Recibe bonificación por lealtad,Valida tu token para mantener activa la banca móvil.,http://secure-bancoazteca.mx-account.org/confirm,token_instalador.exe,spam
2199,help-desk@secure-bancoazteca.mx-account.org,Acceso no reconocido. Restablece tu contraseña,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://santander-identidad.info/update,app_seguridad.apk,spam
2200,identidad@banamex.mx.reintegro.live,Actualiza tu token de seguridad,Se requiere un pago único administrativo para liberar tu paquete.,http://short.url/secure-pay,comprobante.html,spam
2201,soporte@banbajio.com,Tu tarjeta está lista para entrega,Tu código de verificación es 834419. No lo compartas con nadie.,https://www.afirme.com/,,ham
2202,soporte@bbva.mx,Actualización de datos completada,Confirmamos el pago por $9661.85 de tu tarjeta terminación ****0606.,https://www.banregio.com/,estado_cuenta.pdf,ham
